# 録音_20260420_093403
検出言語: ja (確信度: 1.00)
音声時間: 1536.4秒
[04:31] 2チェーズ
[04:33] コビコビ
[04:35] 2チェーズ
[04:37] 男女
[04:39] 男
[04:41] 2ミス
[04:43] 1ミス
[04:45] 1ミス
[04:48] フィンメス
[04:50] 女
[04:53] 男
[04:55] 女
[04:57] 女
[04:59] 女
[05:01] 女
[05:13] 男
[05:15] 男
[05:18] そちらにも
[05:20] マンゴー
[05:22] ポッピー
[05:26] ポッピー
[05:27] すべてのポッピーは?
[05:29] トゥビー
[05:30] TV watch
[05:31] おちゅんTV
[05:35] スポート?
[05:37] スポート?
[05:38] ウォッチスポート
[05:39] ウォッチスポート
[05:40] ベストボール?
[05:41] オタンスタンアン
[05:43] アルフーブボール
[05:44] スーパー
[05:45] アルフーブボール
[05:46] スーパー
[05:47] アルフーブボール
[05:48] スーパー
[05:50] アルフーブボール
[05:51] アルフーブボール
[05:54] スーパー
[05:56] ウォッチスポート
[05:57] デジタル
[06:07] ここaku
[06:09] немного
[06:12] アルフーブボール
[06:14] スーパーボール
[06:15] スーパー
[06:16] スーパーボール
[06:18] 私の年齢46歳
[06:23] 46歳
[06:25] 私の年齢46歳
[06:30] 私は
[06:35] 私の結婚人
[06:38] 二人の子
[06:42] 二人の子
[06:46] 二人の子
[06:47] 二人の子
[06:49] 二人の子
[06:51] 二人とも男です
[06:53] 二人とも男です
[07:05] 私の結婚人
[07:07] 二人の子
[07:10] 二人の子
[07:15] 私は MBT人
[07:18] 二人の子
[07:22] 私は結婚人
[07:24] 私はあなたの子どもにあなたが子供を持っている。
[07:30] 彼は私の hobby が私のお嬢しを持っています。
[07:37] 私は今、ハミデルカンパニーで準備しています。
[07:49] こんにちは、皆さん!
[07:50] 私はシュリターローキゾル。
[07:52] 私27 年の頃の頃です。
[07:55] I am single.
[07:58] I am single.
[08:01] My hobby is sauna.
[08:07] I am working in a company.
[08:10] Thank you.
[08:12] 早いな。
[08:13] 早いな。
[08:14] さすが。
[08:15] さすが。
[08:16] Now my name.
[08:18] My name.
[08:19] Nice to meet you.
[08:21] My name is Liukai.
[08:23] You can call me Li.
[08:24] You can call me Li.
[08:26] I am Chinese at the years for one singer.
[08:29] My hobby is Washington Television.
[08:31] I listen to music.
[08:32] Now I'm currently working in a company.
[08:35] How is it?
[08:37] 早すぎて。
[08:38] 早すぎて。
[08:39] 早すぎて。
[08:40] One more please.
[08:42] 早すぎて。
[08:43] 早すぎて。
[08:44] 一人ずつ使ってもいい。
[08:50] それともI am Liukai.
[08:52] I am Liukai.
[08:53] The place called me.
[08:55] 同じですね。
[08:56] My name is Liukai.
[08:59] You can call me Liukai.
[09:00] Island name.
[09:05] Nation name.
[09:08] 名字。
[09:09] ニョージとか。
[09:10] A place called you other mother.
[09:17] Please call me Li.
[09:19] You can call me Li.
[09:22] You can call me Li.
[09:24] I am Japanese.
[09:27] You can call me Xu.
[09:30] 俺らもあって。
[09:31] San.
[09:32] San name.
[09:33] San name.
[09:34] San name.
[09:35] San name.
[09:36] 二人ずつ。
[09:37] San name.
[09:38] San name.
[09:39] ニョージ日本人なら。
[09:42] San name.
[09:45] San name.
[09:46] ネイムは、最後は変になっています。
[09:52] ネイム?
[09:54] ネイム。
[09:55] マイネイム。
[09:56] マイネイム。
[09:57] マイネイム。
[09:58] 実用的すぎる。
[10:03] めっちゃ一日だよ。
[10:05] おほい、なごい。
[10:07] しゃべれじゃないですか。
[10:09] マイネイム。
[10:11] このね、日本語で質問しちゃって、
[10:14] これって普通って言ったじゃない?
[10:16] この1年の流れが、
[10:17] 全部自己紹介のように、
[10:18] 年を言って結婚しようとしてないか。
[10:20] 結婚しようとしてないか。
[10:21] 結婚しようとしてないか。
[10:22] 結婚してなんか、
[10:24] 友達じゃなくても会社。
[10:26] そうですね。
[10:27] どういうの?
[10:28] すごいね。
[10:29] もう、
[10:30] 自分もこうした方がいいんじゃない?
[10:32] 確かに。
[10:33] 自分は自己紹介したいですか?
[10:34] 開示しないですよ。
[10:37] 名前だけ?
[10:38] はい。
[10:39] なんか、
[10:40] あとね、結婚してるんですか?
[10:42] 結婚してるんですか?
[10:44] 結婚してるとこうみたいな。
[10:46] あんまり言わないですね。
[10:47] 大丈夫かな。
[10:48] ホビーとか、
[10:49] もうちょっとしゃべりたいですね。
[10:50] なんか、
[10:51] 言い方ありますか?
[10:52] ホビー。
[10:55] 後は、
[10:58] 本養の独奨。
[11:01] タイトルブーク。
[11:02] タイトルブーク
[11:06] 最近、
[11:10] オンガンなんだっけな?
[11:11] 忘れちゃったわ。
[11:16] 漫画。
[11:19] 漫画?
[11:22] 意外に?
[11:25] 漫画。
[11:26] もう一度言おう
[11:29] ジャパニーズマンガー
[11:33] 大丈夫ですか?
[11:34] はい
[11:37] 山野さん
[11:38] 山野さんも入ってください
[11:39] 英会をやってやりましょう
[11:41] 消します
[11:42] OK
[11:43] You can call me Shu
[11:47] My hobby, you can call me Nori
[11:51] Self-introduction
[11:53] 朝からす
[11:54] 朝かついつからすか?
[11:55] 今日からす
[11:56] 今日のあれ
[11:58] あれこれ
[11:59] 英会話じゃなくてあの
[12:00] 鴨さんがなんか
[12:01] あれこうなんです
[12:02] 5月です
[12:03] あ、5月?
[12:04] はい、5月なんです
[12:05] 今参加期望者とは
[12:06] どのくらい来たんですか?
[12:07] 今、4人
[12:11] ハミデルメンバー入れると
[12:12] 5人ですかね
[12:14] ほぼハミデルメンバー
[12:16] ハミデルメンバー
[12:17] まだ
[12:18] ハミデルメンバー3人
[12:19] 自習生ある
[12:20] あ、6人ですね
[12:21] 6人
[12:22] 6人
[12:23] 英語ぐらい
[12:24] 鴨さんはマジコロンペースを
[12:25] 覚えてたら
[12:26] 英語が10人
[12:27] 英語が10人で使えます
[12:28] 30分とかね
[12:29] 10分15分って
[12:30] こんなに覚えたら
[12:31] なんかね
[12:33] どっから手をつけていいか
[12:34] 分かったんだけど
[12:35] これを
[12:36] いきなりすごく
[12:37] 良い実用的な
[12:44] うぃさんのホビーは何なんですか
[12:46] え?
[12:47] あ、もう
[12:48] スポーツウォッチン
[12:49] スポーツウォッチン
[12:51] スポーツウォッチン
[12:53] 作業時期にしたい
[12:55] 仲多にOK
[12:57] 仲多に OK
[12:58] 仲多に OK
[14:03] となってくると何種類のアナジオなんですけど Bカインドとかやったら
[14:08] 親切っていう意味ですか? カインド? 種類? 種類なんですね
[14:12] カインド種類と覚えないんですよ そのカインドオープのところが
[14:16] 種類
[14:17] 言うのはカインドとかやったら カインドオープだと種類って
[14:19] カインドオープ カインドオープ
[14:20] 覚えちゃったら親切になっちゃう われていいんですよね
[14:22] あ、じゃあ親切という意味と 使い方があるんですよ
[14:25] 使い方がある
[14:26] だから Bカインドオープやんだっけ
[14:29] の時は何種類かんの
[14:30] なるほど Bカインドオープ 種類
[14:32] 確かに
[14:33] はい
[14:34] 次は
[14:35] 次は
[14:36] 次は
[14:37] 次は
[14:38] 次は
[14:41] 聞いたことありますか?
[14:43] ビーキング ビーキング
[14:49] 前が
[14:50] パターン
[14:51] パターン
[14:52] パターン
[14:53] パターン
[14:54] カタシ
[14:55] パターン
[14:56] スピーキング パターン
[14:57] スピーキング パターンっていうのは
[14:59] 元々から決まった目
[15:01] 決まった目が出て
[15:04] 私たちが覚えて
[15:06] 覚えて
[15:07] 日常関わりに使うというかたち
[15:11] 日常関わるために
[15:12] なるほど
[15:13] はい
[15:18] 1、2
[15:19] 1、2
[15:20] 1、2
[15:21] 1、2
[15:22] 1、2、プラス
[15:23] 同時一次
[15:26] 同時一次
[15:27] 1、2、プラス
[15:28] 同時一次
[15:29] 同時一次
[15:33] 1、2
[15:34] 必要な意味
[15:37] この一人
[15:41] 1、2
[15:44] 2、2
[15:47] 1、2
[15:48] 1、2
[15:50] 1、2
[15:56] 1、2
[16:01] 1、2
[16:04] 1、2
[16:05] 続きは井上さん。
[16:08] 3.2.1
[16:10] これだけ覚えなくて
[16:13] 同士1つと同士1つ
[16:21] どんなのが同士1つ?
[16:25] 元継です。
[16:26] 通不停止。
[16:28] いや!通不停止じゃない。
[16:30] 通不停止は1・2・ドン。
[16:39] 前1詩のあとは基本的に元継なのです。
[16:41] 山羽さん。
[16:44] 岡谷さん。
[16:46] 弾かんで。
[16:48] 通不停止とはないと思います。
[16:50] チューフ停止って、ウォンティーの場合はウォンティーが合体してるでしょ?
[16:54] いや、これチューフ停止なの?
[16:56] あの、私たちが見えてるものは
[16:59] しかもあれですね、全地のアトリアの
[17:02] 全地のアトリアの人と、人間シャウト
[17:04] 例えばアトのアトリアの人とかは同水で
[17:06] 同名刺しなきゃいけないじゃないですか
[17:08] 同水の場合はINJ付けたら
[17:10] ミッシャーのアリス、人間シャウト
[17:12] 人間シャウト
[17:13] アトリアの人もとめてないでしょ?
[17:15] そうです、これは多分もう
[17:17] 逆に覚えない方がいいです
[17:20] そうか、アットとかそっち側はいいとか
[17:22] 文法やったら全然なきゃいけないです
[17:24] ピザの前に、これ缶詞つかないですか?
[17:27] アットかザー
[17:28] この前に
[17:30] アットか
[17:31] ヒザー
[17:32] ザーの缶
[17:33] I want to eat
[17:34] ザー
[17:35] つかそうねーしじゃなかったら
[17:37] アットかザーつかない
[17:38] あ、ケントか
[17:39] 厄介に
[17:40] コチセアに来たみたいな
[17:42] 重ねーし
[17:44] 絶対
[17:45] いや、じゃあいつもお気になる
[17:47] あ、確かに
[17:49] 英語詳しいですね、理系で
[17:51] 103名字出てくるの結構
[17:53] ソーリック600万言ったの
[17:55] そこまで103名字じゃなくて
[17:57] ちょっと言う
[17:59] そう言うの?
[18:00] ちょっと待って
[18:01] 英語でしょ?
[18:05] I want you
[18:07] 大丈夫ですか?
[18:08] OK
[18:09] さあ私たち自分で作りましょう
[18:12] I want you
[18:14] 今私たち
[18:16] I want you
[18:17] I want you
[18:19] I want you
[18:20] I want you
[18:21] I want you
[18:22] I want you
[18:23] I want you
[18:24] I want you
[18:25] I want you
[18:26] I want you
[18:27] I want you
[18:28] I want you
[18:29] I want you
[18:30] I want you
[18:31] I want you
[18:32] I want you
[18:34] I want you
[18:35] I want you
[18:36] I want you
[18:37] I want you
[18:38] I want you
[18:39] I want you
[18:40] I want you
[18:41] I want you
[18:42] I want you
[18:43] I want you
[18:44] I want you
[18:45] 話したいとなくて、練習したい場合はプラグティス
[18:50] プラグティス English
[18:55] プラグティス English
[18:59] プラグティス English
[19:02] 何をやりたいですか?
[19:06] みんなで
[19:13] Go to future
[19:16] What do you want to do?
[19:17] Grate to future
[19:21] What do you want to do?
[19:27] 大きい
[19:31] Gross
[19:36] 成長させる
[19:39] Gross
[19:43] Gross
[19:48] Gross
[19:54] Gross
[19:59] Gross
[20:03] 成長させる
[20:06] Gross
[20:11] 1人ずつレイボン
[20:14] 2個
[20:23] 1個
[20:28] ダイエット
[20:33] ダイエット
[20:36] ダイエット
[20:40] ダイエットってどうし?
[20:42] メイシーは使わない
[20:47] Bダイエット
[20:51] 2Bにはダーヨン
[20:55] キリオイスがだいつだって
[21:01] I want to do !
[21:07] Due can do
[21:10] Due can do
[21:14] Do you know?
[21:17] B is C
[21:20] とりあえず同士使いますか?
[21:22] 超大学
[21:24] ケヨシー
[21:26] ちなみに新になれるのはメージカルケヨシー
[21:28] だからその後
[21:30] ダイミング
[21:32] こういうのが何サイトか
[21:34] SVC
[21:36] 一般同士とB同士の違いをペンクシャンに
[21:38] おー先生
[21:44] とりあえず同士使いますか?
[21:46] でも学生の頃に
[21:48] 言ってるに
[21:50] ってもんだから
[21:52] I want to do diet
[21:54] I want to
[21:56] How diet?
[21:58] Drink highball
[22:00] そうそう
[22:02] I want to
[22:04] Drink alcohol
[22:06] アルコール
[22:08] アルコール
[22:10] 今ですか?
[22:12] 朝か
[22:14] 朝か
[22:16] かわいい
[22:19] I want to
[22:21] Lead
[22:23] Manga
[22:25] I want to read
[22:27] Ok
[22:29] I want to sleep
[22:33] I want to sleep
[22:35] Now, do you wanna sleep?
[22:37] 今
[22:39] I want to sleep
[22:41] Now
[22:43] You want to sleep
[22:45] Forever
[22:47] あ、すごいな
[22:49] 誰が落ちるの?
[22:51] スリーブバーザー
[22:53] I want to go to southern now
[22:55] Now
[22:57] ちなみにさ
[23:01] I want to
[23:03] 何とかの後にNowって
[23:05] 使うんですか?
[23:07] 今したいことを言ってるまで
[23:09] またNowですけど
[23:11] NOW
[23:14] 強調の意味か?
[23:16] 最初
[23:18] 今
[23:20] 今
[23:22] 今
[23:24] I want to eat
[23:26] I want to eat
[23:28] Around the world
[23:30] Around the world
[23:33] 世界中食べやる機体
[23:35] Around
[23:37] Around the world
[23:39] I want to eat
[23:41] Around the world
[23:43] Around the world
[23:45] Around the world
[23:47] Around the world
[23:49] Around the world
[23:51] カメラ見きてAround the world
[23:53] セセー
[23:55] セセー
[23:57] 1,2
[23:59] 名詞とか
[24:01] 名詞とか
[24:03] 名詞とか
[24:05] 名詞つけなければ名前がいっぱいある
[24:07] 例えば世界中だったら
[24:09] In the world
[24:11] 間違って
[24:13] 私たちの文法がありますけど、日本語の時はあまり意識したのではないですか?
[24:24] 私たちの文法は口から口に出ることだけが大事です。
[24:29] 英語、アメリカ人やイギリス人のもし、私たちが文法とか間違っても全然大事です。
[24:35] 私たちが文法が入っても全然大事です。
[24:45] 難しいことばっかりです。
[24:47] 私たちが文法が入っても全然大事です。
[24:57] 私たちが文法が入っても全然大事です。
[25:07] 私たちが文法が入っても全然大事です。
[25:17] 私たちが文法が入っても全然大事です。
[25:27] 私たちが文法が入っても全然大事です。
[25:35] 私たちが文法が入っても全然大事です。
