# 2026-04-09 16.56
検出言語: ja (確信度: 1.00)
音声時間: 1704.5秒
[04:26] 社員で入れなきゃいけないので
[04:28] 特定技能なので
[04:30] 給与ですよね
[04:32] 給与だと
[04:34] 大体22から25くらいが
[04:36] 多いですね
[04:38] 時間はだいたい1日8時間
[04:40] 1日8時間で
[04:42] 集合まあフルタイム
[04:44] あとはそれ以上になったら
[04:46] 残業みたいな形で
[04:48] 残業コンビで
[04:50] 25とか6とか
[04:52] なのでもう1日
[04:54] 例えばそれこそ
[04:56] 夕方から夜遅くまで
[04:58] 1時とか2時とか
[05:00] 働いてもらって
[05:02] あとはもう本当安
[05:04] 自分で選ぶので
[05:06] ここの近く
[05:08] 通えるところとかで
[05:10] 自分で探してもらう
[05:14] 地球から計算すると
[05:16] 8時間で計算する
[05:20] 地球で
[05:23] 計算すると
[05:25] 地球だと1226円
[05:27] 1226円で
[05:29] 大体
[05:31] 月30時間くらい
[05:33] 残業させると
[05:35] 25万くらい
[05:37] なんで残業がつかなかったら
[05:41] 基本21万
[05:43] ちょっと
[05:45] って感じです
[05:47] はい
[05:49] なんで1200円
[05:51] でも
[05:53] 家は前
[05:55] あれあるんですね
[05:57] この前助成金申請して
[05:59] 最低約1300円じゃなくて
[06:01] あ、そうなんですね
[06:03] じゃあ
[06:05] 1100円で1日8時間
[06:07] みたいな形なんで
[06:09] 1300円で
[06:11] 1250円
[06:13] 1300円かな
[06:15] チン揚げの
[06:17] あれを
[06:19] しないといけない
[06:21] 最初1200円のあれで
[06:23] チン揚げが
[06:25] 来るわけかな
[06:26] 50円にしても
[06:27] 最低東京都のあれは
[06:29] 1200円いくらある
[06:31] 今1200円
[06:33] 1250円
[06:38] 50円
[06:41] 1250円は
[06:43] いけるのかな
[06:45] うちも今の
[06:47] 1300円だけど
[06:49] でも経験があるんですね
[06:51] そういう人で今
[06:53] 紹介してくれる人は
[06:55] どんな日本語のレベルとか
[06:57] どんな感じなのか
[06:59] 日本語のレベルだと
[07:01] N3とか
[07:03] ぐらいは話せるので
[07:05] 普通に日本語でコミュニケーションは取れる
[07:07] 普通に
[07:09] 語ったことみたいな感じで話しながら
[07:11] 日本語で注文を取ったりとか
[07:13] あと日本語で
[07:15] お客さんとコミュニケーションも
[07:17] 取れるみたいなそんな感じですね
[07:19] 年とかは
[07:21] 年はだいたい20から30前半
[07:23] 深いですね
[07:25] そうですね
[07:27] なので結構若い子たちが
[07:29] 多いですね
[07:31] 焼肉の蓋ごうが
[07:33] 基本だいたい20代
[07:35] 29くらいまでできる人が多いんですよ
[07:37] なのでその友達とかなので
[07:39] もっと20代から
[07:41] 30前半くらい
[07:43] 40とかはあんまりいないです
[07:45] 試合員ですね
[07:55] そうですね 試合員になりますね
[07:57] その試合員じゃないと
[07:59] ビザが取れないので
[08:01] ビザ取るには
[08:03] 9両が2月25
[08:05] 曲げないとダメじゃないかな
[08:07] そうですね 少なくとにかく
[08:09] そのぐらいはないとダメなので
[08:11] 基本のお金と
[08:13] 固定の残業
[08:15] 固定残業
[08:17] みなし残業とかでちょっとつけてもらって
[08:19] 30時間とか
[08:22] 30時間までだったら
[08:24] 残業しても
[08:26] 起きるよ増えないよ
[08:28] っていうような感じ
[08:31] 30時間で1日
[08:33] これ何の週?
[08:35] 月30日
[08:37] 残業時間ね
[08:44] あとは
[08:46] 1日3残業したら
[08:48] その分9両が上がっちゃうんで
[08:50] 月30日
[08:52] 8時間だよね
[08:54] でも12時間にすると
[08:56] 私
[08:58] その週の12時間あるかな
[09:00] 1日5時まで
[09:02] 3時間
[09:04] 夜5時間と
[09:08] 夜は5時からですか?
[09:10] そう 5時から
[09:12] 何時まで
[09:14] 12時までですけど
[09:16] でもそこまで
[09:18] はいらないみたいな
[09:20] ああなるほど
[09:24] 10時までいらないね
[09:26] そうですね10時とか
[09:29] あとは
[09:33] 11時まで働いても
[09:35] 1時間の残業なので
[09:37] 1日1時間
[09:39] 1時間とか2時間ぐらいは残業できるかな
[09:41] 2時間中
[09:43] 12時までいける?
[09:45] 12時までいけると思いますよ
[09:47] 全然
[09:49] 12時でも
[09:51] 帰れる?場所に進んでもらえれば
[09:53] ここまわり高いです
[09:55] そうですね
[09:57] うちの焼肉2合の
[09:59] あそこも夜12時までなんですよ
[10:01] 12時終わってから
[10:03] みんな終電で帰るみたいな
[10:05] そういうほど
[10:07] 12時5分もある
[10:09] 12時1分
[10:11] それで
[10:13] 12時近くなってきたらじゃあ上がります
[10:15] っていう感じで
[10:17] 結構あそこの焼肉も
[10:19] そうやってます
[10:21] そうですね
[10:23] 今特定技能いますか
[10:25] 特定技能ピザ
[10:27] 前にそういう子が入ってきて
[10:29] そしたらうちにちょっと視覚等にいたんですよ
[10:31] 視覚というか
[10:33] ありますよね
[10:35] 飲食の協議会の
[10:37] 加入してたので
[10:39] それだけであればいいんです
[10:41] そうですケーカロウさんのそういう加入してたので
[10:43] それ見て売れましたね
[10:45] なので
[10:47] それも撮ってれば
[10:49] 一応
[10:51] 入管状は
[10:53] 特定技能やとっても
[10:55] OKなので
[11:12] さっきの
[11:14] 基本級は
[11:16] だいじ1300円だと22万くらいになりますね
[11:18] 1250円
[11:20] 2650円だと
[11:22] 基本が
[11:24] 21万で
[11:27] 基本が21万で
[11:29] 残業
[11:31] プラス残業みたいな
[11:33] そうするとプラス残業が
[11:35] 1日1時間2時間くらいすると
[11:37] 多分
[11:39] 本人には毎月25万くらい
[11:41] 払う感じかなって思います
[11:43] 過ぎたにはしますよね
[11:45] 過ぎないように
[11:47] 条件ができたんですか
[11:49] 条件はできないですね
[11:51] あとはもう
[11:53] 今日帰りなあみたいな
[11:55] 早く帰らせるとか
[11:57] ひまるときは
[12:05] ひまるよね
[12:07] 帰るときは
[12:09] 帰るんだけど
[12:12] 例えば10時までだけど
[12:14] ひまる9時
[12:16] 9時に帰る
[12:18] 9時で終わりみたいな
[12:20] その時間代わりに
[12:22] いつにその時間
[12:24] 日曜日に
[12:26] 10時までだけど
[12:28] 11時か12時にするとか
[12:30] 回すとか
[12:32] 月に
[12:34] 1日8時間で
[12:36] 1日8時間で
[12:38] 月22日とか
[12:40] 働いたら
[12:42] 月の
[12:44] 金の時間173とか
[12:46] 191とか
[12:48] そこで調整するように
[12:50] 今日早く帰るけど
[12:52] 明日ちょっと長めにやってねとか
[12:54] そりゃ本人にも言って
[12:56] そういうのはできますね
[12:58] 月で調整するみたいな
[13:00] 好みな男の子
[13:06] 女の子も
[13:08] どっちもいます男も女も
[13:10] めんせつして
[13:12] 気に入ったら
[13:14] 気に入ったらやとみたいな
[13:16] めんせつしてだめだなと思ったら
[13:18] とらなくても大丈夫みたいな
[13:20] 最初の期間とか
[13:22] 急に安くなるとか
[13:24] わないですね
[13:26] 研究とかする
[13:28] 社員なので
[13:30] 初めから今日同じみたいな
[13:32] 今人は
[13:37] 足りないとか
[13:39] 多いとか
[13:41] 今はまだいるんです
[13:43] 今まだ大丈夫です
[13:45] 少し
[13:47] 少し
[13:49] 少し
[13:53] お昼ですよね
[13:55] お昼
[13:57] ここらへんの人が来ます
[13:59] さらに
[14:01] 多いですよね
[14:05] そうなんですね
[14:07] もしアルバイトを見つかなかった場合で
[14:13] こういうのとか
[14:15] 考えて
[14:17] いけないのかな
[14:19] なのでアルバイトと違うのが
[14:26] アルバイトって
[14:28] 募集して
[14:30] やとったら
[14:32] 来週から来てとか
[14:34] すぐ働けるじゃないですか
[14:36] 特定技能の
[14:38] 外国の特定技能ピザの人は
[14:40] じゃあ君
[14:42] 採用って言った後
[14:44] そこから
[14:46] 警官のさんで働ける
[14:48] ビザの申請を
[14:50] 入国管理局にするんですね
[14:52] それが降りるまで
[14:54] だいたい2ヶ月から3ヶ月かかるんですよ
[14:56] なので
[14:58] それを申請して降りるまで
[15:00] 2ヶ月から3ヶ月かかるので
[15:02] その間はまた働けない
[15:04] ちょっと時間あいちゃいます
[15:07] 君
[15:10] 採用って例えば今月4月
[15:12] 君採用って言ったら
[15:14] 4月5月
[15:16] なんで6月くらいに
[15:18] 2ヶ月
[15:20] 長いと3ヶ月かかります
[15:23] 最近
[15:25] 今入管忙しいみたい
[15:27] そうそうそう
[15:31] なので2ヶ月から3ヶ月
[15:33] 5ぐらいに入ってくるかな
[15:35] って思った方がいいかもしれないですね
[15:37] なので
[15:40] 今の人もしない
[15:42] 3ヶ月くらいに早めに
[15:44] 早めに言ってね
[15:46] みたいな
[15:48] そしたらこっちも早めに
[15:50] 募集しなきゃいけないから
[15:57] みたいな感じですね
[15:59] 今状況分かったんで
[16:01] 先週
[16:03] そういうピザやっとたくて
[16:05] ないから
[16:07] どういうふうにどこで
[16:09] 募集できるのか
[16:11] あんなかったんで
[16:13] 今回これで今も
[16:15] すぐ打てはないんですけど
[16:17] またなかったら全然
[16:19] 電話してくれ
[16:21] 僕の携帯とかも書いてある
[16:23] ゼロキューゼロ
[16:25] ゼロキューゼロ
[16:27] 電話してくれれば
[16:29] あと
[16:31] 紹介の料金かかるんですよ
[16:33] そこだけ
[16:35] 伝えて
[16:37] うちに頼むか
[16:39] 他のとこに頼むかは
[16:41] 料金とか見てもらって
[16:43] ビザの手続きも
[16:45] 一人行政書士がいて
[16:47] 行政書士の人が
[16:49] やってくれるので
[16:51] 全版は初期が30万ですね
[16:53] なので
[16:55] うちが紹介料とか
[16:57] 全部ここでもらって
[16:59] あと行政書士の手続きも
[17:01] こっちの方で全部
[17:03] 対応させてもらって
[17:05] 合計一応30万で
[17:07] 一人紹介しますよ
[17:09] 感じやってます
[17:11] 特定技能っていう
[17:13] 特定技能の材料資格
[17:15] 持ってる人を
[17:17] お店で雇うときには
[17:19] というのが
[17:21] 登録支援料っていうのが
[17:23] 前付けかかります
[17:26] これが
[17:28] 例えば特定技能の人が
[17:30] やめないように
[17:32] 面談を前付き前付き
[17:34] 我々したりとか
[17:36] あと例えばその特定技能の人
[17:38] 日本慣れてない人もまだいるので
[17:40] 例えばそういった人が
[17:42] ちょっと手続きとか
[17:44] ちょっと分からない日本で
[17:46] 分かんないことがあるみたいな
[17:48] そのときに
[17:50] お店の人毎回行くと
[17:52] 単にじゃないですね
[17:54] だからそこの特定技能の人が
[17:56] 日本で何か手続きしますとか
[17:58] やるときに我々が一緒に
[18:00] 同行してあげたりとか
[18:02] あと例えばその
[18:04] 東北とか地方から来るときに
[18:06] 引っ越す
[18:08] どこ探せばいいか分かんないみたいなのも
[18:10] そういったサポート量で
[18:12] 毎月2万円かかります
[18:14] そうです
[18:16] 我々も結構
[18:18] 70人ぐらいいて
[18:20] 昔は
[18:22] 3万ぐらいってことにお願いしてたんですよ
[18:24] そこで毎月
[18:26] 1人ずつ3万
[18:29] 3万みたいな
[18:31] この前私来た子は
[18:33] やっぱり他のところでやめてて
[18:35] こういう仕方を持ってて
[18:37] 店に来たのみたいな
[18:39] 特定技能のビッグとか言わなかったんですよ
[18:41] 多分彼女が
[18:43] 昔日本1回来たとはあって
[18:45] それを書いて
[18:47] それでこういうビーターが来たみたいな
[18:49] 日本人の方が
[18:51] まあまあ分かってる
[18:53] だから多分前のところ
[18:55] 安いから
[18:57] やめたのかな
[18:59] そうかもしれないですね
[19:01] その時の地球が1300円だけど
[19:03] しばらくいたんですけど
[19:05] その後は
[19:07] ビーターの問題で
[19:09] すぐ
[19:11] 切れちゃうみたいな
[19:13] それで
[19:15] 店じゃないと思ってるのじゃないのか
[19:17] 目みたいな感じで
[19:19] やってみたんだけど
[19:21] でも今は時間が待てない
[19:23] でもその人が
[19:25] こういうの登録にも
[19:27] こういうとか全部自分で払ってる
[19:29] そうなんですね
[19:31] 例えば本人が自分で払う
[19:33] ただ
[19:35] 行政者し
[19:37] ビーターの手続きないので
[19:39] これは本人に払わせるのは
[19:41] 全然オッケーみたいな
[19:43] ただこれは会社が払わなきゃだめ
[19:45] お店が
[19:47] 毎月これは
[19:49] 本人に払わせたりとか
[19:51] ダメーっていう風に
[19:53] 入国管理局の
[19:55] 条文の中に入ってるんですよ
[19:57] ちゃんとこう書いてある
[19:59] だからこれは会社が
[20:01] ちゃんと払ってくださいみたいな
[20:03] なのでこれ置いていくんで
[20:08] もしよかったら
[20:10] もしこのお金払っても
[20:12] ちょっと人
[20:14] やっぱり雇いたいなとか
[20:16] 外国の人
[20:18] ちょっと入れたいな
[20:20] っていうことだったら
[20:22] 僕に電話してくれたら
[20:24] すぐ対応するんで
[20:32] そうなんですよ
[20:34] これは
[20:36] お宅のお店を
[20:39] 費用してるんですよね
[20:41] これ紹介用で
[20:43] これピザの行政書士に
[20:45] 払うやつですね
[20:54] 国に戻っちゃったんですが
[20:57] 国籍は
[20:59] 中国でいったんですね
[21:02] 先年なくしてないんです
[21:05] 別にあれですか
[21:07] 働くのは別に中国でも
[21:09] 他の国の人でも
[21:11] 大丈夫なんですかここは
[21:13] やっぱりカンチーとか
[21:15] いろんな中国の人とか
[21:17] 出してくるのに
[21:19] 中国の特定技能の人が
[21:21] なるほど
[21:23] 今中国から入ってくるのが難しい
[21:25] だから
[21:27] そうですね
[21:30] 昨年日本にいる中国の人
[21:32] その
[21:34] 集めるとか
[21:36] 最近多いのが
[21:38] やっぱりベトナムとか
[21:40] ミャンマーとか
[21:42] ネパールとかが
[21:44] 多いですね
[21:46] パングラデッシュとか
[21:48] ハジア系がやっぱり多いです
[21:50] 中国のケーキが良くなってきた
[21:52] そうですよね向こうで
[21:54] こっち来なくて
[21:56] 向こうで
[21:58] 中国で結構稼げるんで
[22:00] 最近少なくなっちゃったんですよね
[22:04] 2個でも
[22:07] 10年ぐらい働いている
[22:09] チンさんっていう
[22:11] そうです
[22:17] うちの会社の
[22:19] 社長、代表が
[22:21] 韓国の人なんですよ
[22:23] 在日なんですけども
[22:25] 在日を韓国の人で
[22:27] リー
[22:29] リー豚子なんですよ
[22:31] だから豚肉豚子みたいな
[22:33] でも16年前に豚子
[22:35] リー兄弟豚子で
[22:37] 焼肉が始めたのがスタートで
[22:39] お母さんも
[22:41] 在日の韓国の人
[22:43] お母さんも焼肉屋さんやってたんですね
[22:45] 多いですよね
[22:47] 韓国焼肉屋も多いんですよ
[22:49] 結構つながりで
[22:51] 焼肉やってる人多くて
[22:54] もしあったら
[22:56] ぜひ僕に声かけてくれたら
[22:58] ありがとうございます
[23:01] リンさんはもう
[23:03] 長いんですか日本
[23:05] めちゃくちゃ長いですね
[23:07] えぇ
[23:12] お店ここだけですか
[23:14] 横浜にも同じような名前があるんですよね
[23:16] 同じけど
[23:18] あれ違う?あ、関係ないんですね
[23:22] リンさんおるなんですか
[23:25] すごい
[23:27] ずっと日本で
[23:29] いい職やってるみたい
[23:33] 昔は
[23:35] お父さんの店を手伝ってたんです
[23:37] 平均の店
[23:39] 見つけ金前の
[23:41] その2階
[23:43] 20年にかくやってたんですか
[23:45] そこからこっち?
[23:47] そこからこっちでも言えるかな
[23:49] それで
[23:53] 初めて
[23:55] 3、4人くらい
[23:57] 2021年とかですよね
[23:59] 確か調べたら
[24:01] これ
[24:03] 中華
[24:07] すでに人が
[24:09] 日本にいるのは
[24:11] 日本にいる人だけ
[24:13] 日本にいる人
[24:15] なので
[24:17] ここからしてあげたんですか
[24:19] もともと我々
[24:21] ミャンマンの学校と
[24:23] 提携して
[24:25] ミャンマンの人やってたんですよ
[24:27] ただあの
[24:29] 先週
[24:31] 入国管理局の方から
[24:33] 海外から新しい人
[24:35] もう
[24:37] レストラン外食で入れちゃダメ
[24:39] っていう風に
[24:41] 言われて
[24:44] だから今も
[24:46] 来週から
[24:48] もう新しく
[24:50] 海外から日本で
[24:52] 外食で
[24:54] 飲食でビザを
[24:56] 取ることができなくなっちゃったんですね
[24:58] だからもう今
[25:00] 日本で飲食で働いている人しか
[25:02] ダメみたいな
[25:04] 日本で
[25:06] 飲食で働ける
[25:08] 外国人の生者にとも
[25:10] 国が決めている
[25:12] それ以外で
[25:15] 特定技能というのは
[25:17] 特定技能のビザを持っている
[25:19] 外国人というのは
[25:21] 5万人が
[25:23] 足しちゃったんですよ
[25:25] 次が
[25:27] それが増やせるのが
[25:29] また2028年以降
[25:31] じゃないとダメっていう風に
[25:33] 国がどうやら決めているらしくて
[25:35] なので
[25:37] 外食は結構人が多いんですよ
[25:39] 逆に介護
[25:41] 介護とか
[25:44] 食品の製造とか
[25:46] お弁当屋さんとか
[25:48] そこはまだまだ人手が足りないので
[25:50] そこはもうガンが入れているんだけども
[25:52] 外食は
[25:54] もう結構上限きちゃって
[25:56] でも来ると
[25:59] 広いんですよね
[26:01] 肌だけのアニメ
[26:02] そうなんですよ広いんですよ
[26:03] 外食は
[26:05] 前とかもできる
[26:07] そうデリバリーもできるし
[26:09] キッチンも何でもできるんで
[26:11] だからみんなやっぱり外食で
[26:13] 働きたいって言ってて
[26:15] しかも日本で学んで
[26:17] 日本料理学んで
[26:19] 日本で料理学んだら
[26:21] 国に戻っても料理できるじゃないですか
[26:23] ただやっぱり介護って
[26:25] 介護って日本で学んでも
[26:27] じゃあ国に戻ってできるか
[26:29] っていうと
[26:31] 使えないんで
[26:33] だからみんなやっぱり国に戻って
[26:35] レストランやりたいって言うんで
[26:37] 外食でこっちで調理
[26:39] とか
[26:40] そうみんな来てたんですけども
[26:41] そこがもう
[26:43] 日本がもうダメって言っちゃったんで
[26:45] 我々も今もう
[26:47] 今本当何千人もいたんですよ
[26:49] 日本で働きたいって言う子が
[26:51] ただごめんねみたいな
[26:53] もう今ちょっと日本に来れなくなっちゃった
[26:55] っていうので
[26:57] 今もう本当我々日本にいる人の
[26:59] 転職の支援を
[27:01] 今ちょっとやってるんですね
[27:05] なので今もう
[27:07] このあと面談したりとか
[27:09] あと今加川
[27:11] 四国の方にいる方も
[27:13] 日本で働きたいっていう
[27:15] バングラディッシュの人とかいるって
[27:17] 今そういうのやってたりとか
[27:23] なんでまたちょっと良かったら
[27:30] どうもごちそうさまでです
[27:32] ありがとうございます
[27:35] いやすいません
[27:37] ご時間もなっちゃった
[27:40] じゃあまたなかったらいつも電話してください
[27:46] どうもありがとうございます
[27:48] お疲れさまでーす
[27:50] お願いしまーす
