# 録音_20260420_100036
検出言語: ja (確信度: 1.00)
音声時間: 598.8秒
[04:40] 新しいところってことなんですね
[04:42] 今の家は会社の量ですか?
[04:49] 今回のカフェ、東京の仕事なんですけれども
[04:57] 引っ越しとかは大丈夫なんですか?
[05:00] 大丈夫ですよ
[05:03] カフェの会社さん、量とかないので自分で家を契約しますけれども
[05:14] それも大丈夫ですか?
[05:16] 今友達と一緒に住んでいる
[05:27] 友達と一緒に行け袋に住むので大丈夫です
[05:38] 分かりました
[05:40] あとは、今は特定技能1号の外職でN2を持ってるんですね
[05:50] はい
[05:52] すごいですね、分かりました
[05:58] あとは、スーさんの方から今回の仕事で聞いておきたいことは何かありますか?
[06:11] カフェの名前とか、行動費用のことをサポートしていると聞いております
[06:20] これどのぐらいですか?
[06:22] はい
[06:24] カフェは今のロクシタンっていうシブヤにあるカフェです
[06:31] シブヤ
[06:33] なので、引け袋からだと山の手線っていう電車でシブヤに行くようなお店です
[06:41] 交通費は会社が出してくれます
[06:45] なので、引け袋からシブヤまでの電車のお金
[06:51] 電車のお金は会社が全部払ってくれるので
[06:55] そこは安心してください
[06:58] ありがとうございます
[07:00] スーさんは将来やりたいこととか夢とかあるんですか?
[07:07] 日本に働く働きたいです
[07:10] そうなんですね
[07:12] できれば特定技能2号を持っていきたい
[07:17] なるほど、分かりました
[07:19] 今回カフェの旧人にお越しくれたと思うんですけれども
[07:23] ずっとカフェで働いていきたいんですか
[07:26] 例えばレストランとか
[07:32] 例えばハンバーグとか提供するようなお店とか
[07:37] いろんな日本って飲食店たくさんあるんですけれども
[07:44] どんなお店で働きたいとかあるんですか?
[07:47] いきたいとかカフェとかダイレスとか
[07:52] ハンバーグとかダンナーはダイレスとか
[07:57] キッチンとホールってあるじゃないですか?
[08:01] どっちやりたいとかあるんですか?
[08:03] ホールやりたいです
[08:05] ホールやりたいですね
[08:07] なるほど
[08:09] じゃあちょっと雰囲気がいいに
[08:13] レストランのホールとか
[08:15] カフェのホールとか
[08:17] そういったオシャレなホールとかだと結構いい感じですかね
[08:26] なるほど
[08:28] わかりました
[08:31] じゃあちゃんと制服着てホールで働く
[08:35] あと結構希望に合うのかもしれないですね
[08:38] わかりました
[08:41] 確か今カフェ以外にも
[08:46] イタリアンレストランのホールとかもあるんですよ
[08:53] あとはワインカフェ
[08:56] ワインカフェ
[08:58] お酒
[09:01] 一旦6次端カフェの方に防暴ということで
[09:08] ちょっと確認してみますね
[09:11] お願いします
[09:13] いただいたり歴史をカフェの面接の人に送りますので
[09:20] お願いします
[09:22] わかりました
[09:24] あと何か聞きたいこととかありますか?
[09:26] 大丈夫です
[09:28] 大丈夫ですか?
[09:30] わかりました
[09:32] じゃあですねまた面接できそうだったら
[09:37] 今回フェイスブックで年々さんの方から
[09:42] またちょっと連絡しますので
[09:44] はい
[09:46] はいまたよろしくお願いします
[09:48] ありがとうございます
[09:50] はい失礼いたします
