# 録音_20260615_113654
検出言語: ja (確信度: 1.00)
音声時間: 3597.2秒
[03:22] 確かに
[03:23] 最近のやつは
[03:24] POCを使うかし
[03:26] POCと何とか
[03:27] もう一回
[03:28] 3問
[03:29] 知らない
[03:33] 最近出てきたんだと思う
[03:36] なんか聞きなめんなくないですか
[03:39] MVPとか
[03:40] MVP
[03:41] POC
[03:42] POC
[03:43] そういうのが
[03:44] もう一回
[03:45] M何とかして
[03:48] 6月ですけど
[03:49] 3問
[03:50] 検証って言えばいいのに
[03:52] 社内検証
[03:53] 社内検証
[03:54] 改善
[03:56] そういうのって
[03:57] コンサルティング会社が
[03:58] かっこついて
[03:59] それで
[04:00] 話は単純になるから
[04:01] マウント取ってくる
[04:02] そうです
[04:04] そういう時は
[04:05] うん
[04:07] POCね
[04:08] POCね
[04:09] もう言っちゃた
[04:12] それが
[04:13] 逆の時
[04:15] 知らない
[04:16] ような
[04:18] わざと反応
[04:19] みたいな感じを取って
[04:21] 向こうに
[04:22] マウント取らせたくらいで
[04:23] それよりも
[04:24] 上の
[04:26] 自信を
[04:27] かせる
[04:29] わざと
[04:30] こいつ
[04:31] 知らぬみたいな感じで
[04:32] バカを
[04:33] インジュリー
[04:34] POC
[04:37] でも実は
[04:38] めっちゃ知ってる
[04:43] 向こうが
[04:44] マウント取りに来た時
[04:45] 持ってやがる
[04:47] で
[04:48] 12アウンドくらいで
[04:49] 実は
[04:50] めちゃくちゃ
[04:51] 詳しいんだよって
[04:52] 来たら
[04:53] 何が
[04:54] 強烈なインパクになる
[04:55] 来たら
[04:56] 立ち直れない
[04:57] 立ち直れないくらい
[04:58] 一瞬知ってた
[04:59] 雨になる
[05:00] めっちゃうち
[05:01] しょうがうまく
[05:02] 言ってたわ
[05:03] 思いながら
[05:04] 実は
[05:05] 全部分かった
[05:06] 結構
[05:07] 店長とか
[05:08] エリアマネージャーとかと
[05:09] 喋ったりする
[05:10] 会社の喋り
[05:11] そこの
[05:12] 社長とかを
[05:13] 知ってるけど
[05:14] あえて最初に
[05:15] 言わない
[05:16] あー
[05:17] あー
[05:18] それ
[05:19] 安しねー
[05:20] だってよく
[05:21] アウンジャーちゃんと
[05:22] 知ってますよ
[05:23] とか
[05:24] 今の瞬間に
[05:25] あー
[05:26] 聞きてるんだって
[05:27] ほんで引き出せないから
[05:28] あー
[05:29] そういうことか
[05:30] だから
[05:31] 相手の社長とか
[05:32] 知ってて
[05:33] ご飯行ったことあったとしても
[05:34] 最後は
[05:37] 言わず
[05:38] ねー
[05:39] 最後に
[05:40] 舐めてんな
[05:41] とこの時だけ
[05:42] あ、それもこの場合ね
[05:43] 申し訳ない
[05:44] 何とか社長の
[05:45] ご飯行ったりも
[05:46] 最悪
[05:47] 最悪
[05:48] 言われたくない
[05:49] そっから
[05:50] え
[05:52] え
[05:53] あ
[06:00] とりあえず
[06:01] やること
[06:03] 何が
[06:04] まず僕は
[06:05] 開拓と
[06:06] えー
[06:07] 残りの会社ですね
[06:09] まったんだ感じで
[06:10] これ開拓と
[06:12] 作り込み
[06:13] 作り込みのサービス
[06:14] そうですね
[06:15] 開拓作り込みと
[06:16] あとは
[06:17] 既存テンポ
[06:18] めぐらせるまで
[06:19] 僕に仕事かなって
[06:20] 思うので
[06:21] なんでもめぐらせるの
[06:22] あと
[06:23] 企画してるところで
[06:25] あー
[06:26] そう
[06:27] そこが
[06:28] 出てる前に
[06:29] えっと
[06:30] ここで
[06:31] 企業して
[06:32] するのか
[06:33] っていうところを
[06:34] 含めて
[06:35] どこで同僚を
[06:36] 見るのか
[06:37] 関係とも含めて
[06:38] あーそうですね
[06:39] 確かに
[06:40] であと
[06:41] 昨日たちが
[06:42] 回って何をと
[06:43] エンゲージに
[06:44] 上げて
[06:45] でリバーラル
[06:46] つなげていくのか
[06:47] でそれを
[06:50] やっと
[06:51] 最終的には
[06:52] えっと
[06:53] うちの
[06:54] メンタンスが
[06:55] 増える
[06:56] メンタンスから
[06:57] ぶどまりは
[06:58] デッグが
[07:00] 持ってる
[07:01] あれでいい
[07:04] スタートだから
[07:05] はい
[07:06] エンゲージメント
[07:07] あげますよ
[07:08] リバーラルあげますよ
[07:09] エンゲージメント
[07:10] あげることによって
[07:11] リバーラルが増えますよ
[07:12] であと
[07:13] 眠ってる
[07:15] えっと
[07:16] これ
[07:17] 昨日も
[07:18] 知っといたとしたけど
[07:19] これもちょっと話して
[07:21] えーと
[07:22] リバーラルを
[07:23] あげるための
[07:24] 施策として
[07:25] 本来は
[07:26] リファーラルで
[07:27] 入ってくる
[07:28] 飲食に
[07:29] 興味持ってる
[07:30] っていうのが
[07:31] こんだけ
[07:32] いると
[07:33] でも
[07:35] 実は
[07:36] あなってこない
[07:37] なぜかさら
[07:38] ほうどとか入ると
[07:39] この
[07:40] 深掘りをして
[07:41] 本人たちが
[07:42] 最終的に
[07:43] やりたいことを
[07:44] 深掘ると
[07:45] 以上にもいいやん
[07:46] になって
[07:47] あなってくるっていう
[07:48] ここの倉庫
[07:49] まずはしっかりと
[07:50] うちの
[07:51] メンバーが
[07:52] 回ることによって
[07:53] 出していきますよ
[07:54] っていう
[07:55] 全体の盛り方
[07:56] ただこれが
[07:58] 全体の
[07:59] ほぱーぐらい
[08:00] 例えばここに
[08:02] 95%
[08:03] で
[08:04] ここの
[08:05] たびいっぱい
[08:06] ここの
[08:07] ほぱーを
[08:08] 上げていくために
[08:10] やるのが
[08:11] エンゲージメントを
[08:13] あります
[08:14] だから
[08:15] これはまずは
[08:16] 眠ってるそう
[08:20] 洗剤
[08:21] 洗剤層を
[08:22] しっかりと
[08:24] 洗剤層を
[08:25] 洗剤層
[08:26] 洗剤層
[08:27] 洗剤層
[08:28] 洗剤層
[08:29] 洗剤層
[08:30] 洗剤層
[08:31] 洗剤層
[08:33] 洗剤層
[08:34] 洗剤層
[08:35] 洗剤層
[08:36] 洗剤層
[08:37] 洗剤層
[08:42] 洗剤層
[08:43] 洗剤層
[08:46] さあだから
[08:47] それが
[08:48] 今いうち尋規点ですよ
[08:49] の
[09:16] 1回出ない
[09:17] だけど
[09:18] 1トップの同時にあって
[09:20] 1は
[09:22] まずは堀を起こすので
[09:24] 店長と
[09:26] 面に合わせてもらって
[09:27] 段階と答えてもらったり
[09:30] 1人ずつ面談させてもらって
[09:31] 申し訳ないと
[09:32] もしかしたら作るときも
[09:33] 今日にあるかもしれないので
[09:34] それを堀を起こします
[09:35] これ本当に堀を起こさない
[09:36] 頑張らない
[09:37] そうですね
[09:39] ほんともいないと思うよ
[09:40] あんまり少ないと
[09:41] 5%ぐらいの多くて
[09:43] だけど
[09:44] そういう中で頑張ってくれば
[09:45] 最初から行きたいっていうのは
[09:47] まじゼロだと思う
[09:48] そういうことです
[09:49] F2人もゼロだよ
[09:50] うん
[09:51] ほんとだともう
[09:52] 営業切ってるのは
[09:53] なんか就職支援にやって
[09:55] 就職支援にやって
[09:56] 学生が
[09:57] 他の業界資本をしている
[09:58] 他のことときに
[09:59] 印象が良いっていう
[10:01] 継続的な支援で
[10:02] 25%増えてくる
[10:04] と思うから
[10:05] これを堀を起こさないといけない
[10:07] でもこれって人値ができないから
[10:09] じゃあどうすればいいんだろう
[10:10] なんで
[10:11] 我々が
[10:13] 作れた事業で
[10:14] 叶えることができる
[10:15] だからその中
[10:16] 就職支援が必須なんて
[10:17] 絶対に必須なんて
[10:18] 過去の中はこれをしなきゃいけないから
[10:20] でもこれが
[10:21] 印象ができないから
[10:22] 他の人材会社に取られる
[10:23] 先代印象
[10:26] これを取りに行く
[10:27] これめっちゃいいです
[10:29] 分かりやすい
[10:30] これを上げるために
[10:31] このボスを上げるために
[10:33] エンゲージを上げてから
[10:34] いけないっての調和が
[10:35] これは資料を入れた方がいいです
[10:37] 絶対に
[10:43] ここを増やしていくのが
[10:45] 3パーから10パーグラムに対して
[10:49] これの
[10:50] 営業資料をこれでやっていこう
[10:52] ちょっと入れますか
[10:53] これ
[10:54] ちょっとこの写真撮ったら
[10:55] 分かりやすい
[10:56] 分かりやすい
[10:58] 分かりやすい
[11:03] 何をやってくれたら
[11:04] リパラルサインを増やします
[11:06] 理由ところで
[11:07] 結果エンゲージメントも
[11:09] プラスアルファーで
[11:10] プラスアルファーが
[11:13] アルバイトの人と
[11:20] 生産性が上がる
[11:22] 能力が上がる
[11:31] 能力が上がる
[11:32] なぜかさらに
[11:33] やっていることと
[11:34] あれが上がるから
[11:35] じゃあ実際に
[11:36] 言って
[11:37] 何してくれるのっていうサービスが
[11:39] 機能がいいやる
[11:40] 機能とか高さ
[11:44] CPの業界
[11:48] これ全部ちょっと
[11:49] これが今にイメージしたら
[11:52] 一応ちょっと
[11:53] CPの業務内容をまとめ
[11:54] これの全体像から
[11:56] 含めて
[11:57] CP
[11:58] 分かるCPって何か分かる
[12:00] キャリアパート
[12:01] キャリアパートの後
[12:02] 業務内容が含めて
[12:03] キャリアパートならが
[12:04] さっきの言ったやん
[12:05] ビジョンを
[12:06] 何個あるか
[12:08] アンケート聞こえてくると思う
[12:10] ビジョンパート
[12:11] ビジョンがあるか
[12:13] ないか
[12:14] あるか
[12:17] ない
[12:19] で
[12:20] 何個は
[12:21] 設計かな
[12:23] で
[12:26] GC設計やって
[12:28] そこから
[12:29] 店舗との着物計
[12:30] 店舗で何をやるのか
[12:32] アルバイト中の
[12:33] PA中の
[12:34] 目標
[12:35] 目標性
[12:36] で
[12:37] ある子に関しては
[12:38] 一致してるかと思う
[12:41] してない子に関しては
[12:51] 一致してるだったら
[12:53] 一番いいです
[12:54] おこのまつない
[12:55] で
[12:56] もう一個は
[12:57] 楽しいか僕
[12:58] 楽しくない
[13:03] 楽しい
[13:04] で
[13:06] そこをうまく
[13:07] 自分たちの中で
[13:08] ロジック
[13:09] 行った時の
[13:10] 面談の
[13:11] ロジック
[13:12] をまずは
[13:13] ダッシュボードで
[13:19] これを見えるかする
[13:20] で
[13:21] これをもとに対策
[13:24] パターン
[13:25] パターン一のための対策
[13:32] これ全部
[13:33] 何個もあるの対策が
[13:36] ある
[13:37] これをきれいに見えるかして
[13:38] OK
[13:39] 今週
[13:40] 金曜日まで
[13:41] 一旦
[13:43] タラタラして
[13:45] 対策何あるか
[13:46] アンケートは
[13:47] こっちが
[13:48] 作るから
[13:49] それを
[13:50] 今後
[13:51] すり合わせながら
[13:52] アンケートで
[13:53] 答え方が出た
[13:54] それをもとに
[13:55] 一人一人の対策
[13:59] これ
[14:00] CPの業務内容は
[14:01] 店長に
[14:03] それをやらせるだけだったら
[14:04] 意味ない
[14:10] CPが
[14:14] それに
[14:15] やってあげられるもの
[14:16] 店長が
[14:17] めちゃ楽
[14:18] 店長が
[14:19] やらせようとすると
[14:20] 何か
[14:22] 店のために
[14:23] やらせようとしてるんじゃないか
[14:24] 誰が絶対思う
[14:25] でも
[14:26] いわゆる
[14:27] キャリアパートマーク
[14:28] やってくれたら
[14:33] いわゆる
[14:37] 自分の人生のための
[14:39] プラスアップ
[14:40] 生産性創業アルバイトを
[14:41] 乗る
[14:43] 店長の業務です
[14:44] オッケー
[14:59] おらしよう
[15:00] 入れるときは
[15:01] オッケー
[15:03] 言ってない
[15:04] ちょっと7月
[15:06] 何としても
[15:07] 行きたいから
[15:09] 今からでも
[15:10] 間に合うから
[15:11] オッケーです
[15:12] さっきまで1ヶ月半
[15:13] はい
[15:14] 45日間
[15:15] なんとか
[15:17] 僕は
[15:18] 本月のメンバー数からも
[15:19] 全然
[15:20] 1月半すれば
[15:21] 行けると思うんで
[15:22] ここは
[15:23] コンビクとします
[15:24] オッケー
[15:31] じゃあ
[15:32] ここない
[15:33] 海外の
[15:34] 海外の
[15:35] 今
[15:37] これ話している間に
[15:38] まとめました
[15:39] バッチリ
[15:40] 見てます
[15:41] バッチリです
[15:44] こういう
[15:45] ロジカル
[15:46] 整理とか
[15:47] めちゃくちゃうまいから
[15:48] はい
[15:50] アキブレーター
[15:51] とこういう風に
[15:52] いちるか
[15:53] なるほど
[15:54] このような
[15:55] どっちかとスターだから
[15:56] これまとめるのって
[15:57] 自分の中で
[15:58] 1,2になっている
[15:59] ときじゃないと
[16:00] すまん
[16:01] そうですね
[16:02] なんか
[16:03] スイッチが必要ない
[16:04] 間違いね
[16:05] だから
[16:07] どっちかと
[16:08] 俺にもう何日まで
[16:09] 見せるって決めたから
[16:10] やらない感じ
[16:11] 状況を作るのか
[16:12] なんか別の
[16:13] ウォンクーに
[16:14] 持っていくための
[16:15] 方法をやっていく
[16:18] こういう風に好きだから
[16:19] 整理しないと
[16:20] もう
[16:21] 気になつしょうがない
[16:22] 9人
[16:23] 9人票の拡党から
[16:24] 採用の決定まで
[16:25] すごい
[16:26] ばっかり合わせ
[16:27] 実際に
[16:28] 出てます
[16:29] 9人票拡党については
[16:31] 今月60件
[16:32] ね
[16:33] 現状じゃあ
[16:34] いくつか取れてるかって
[16:35] 16件
[16:36] このまま
[16:37] 応募を見たんですね
[16:38] クリアする
[16:39] こういう人は
[16:40] これ名井さんの目標ですね
[16:41] 今月74メンターしていく
[16:42] これ来月のあれですよね
[16:43] 来月
[16:44] 向けて
[16:45] 74やってきますよ
[16:46] 実際24
[16:47] というところなんで
[16:48] これ遅れてます
[16:49] というところですね
[16:50] ニスベースで
[16:51] カウントすると
[16:52] 9人票は
[16:53] 9人票で30
[16:54] 公社は
[16:55] 37必要なんですけど
[16:56] それに対して
[16:57] マイナス10件
[16:58] マイナス14件
[16:59] というところです
[17:00] 企業の面接設定
[17:01] これ今月
[17:02] 面接した数は
[17:03] 今12
[17:04] 街も含めて
[17:05] 確定している
[17:06] ということですね
[17:08] 目標は
[17:09] 100件面接して
[17:11] 60%で
[17:14] 50%
[17:15] 60%
[17:16] 50%になるから
[17:17] 30%
[17:18] 省略
[17:19] というところなんですけども
[17:21] まず企業面接が
[17:22] 12件というところで
[17:23] 大幅に遅れてる
[17:24] というところと
[17:25] 採用についても
[17:26] 目標30に対して
[17:27] 今採用決定したのは
[17:28] 3人というところです
[17:32] なので3人なんで
[17:33] 本当に実質
[17:34] 売上げとしては
[17:35] 今25×3
[17:36] 75
[17:37] というところになっています
[17:39] ここ今
[17:40] 現状ある
[17:41] 今あるところ
[17:42] どれだけ持っていけるか
[17:43] というと
[17:44] 今のところ
[17:45] 結構固そうなところが
[17:46] 今10件
[17:47] というところですね
[17:48] で今
[17:49] 企業面接の
[17:50] 省略
[17:51] 採用決定ベース
[17:52] 採用決定ベース
[17:53] 内定省略ベースで
[17:54] 一応
[17:55] 10件までは
[17:56] おそらく
[17:57] ここどこどこで
[17:58] 出るんじゃないかな
[17:59] というところがあるけど
[18:00] 12件しかまだ設定しない
[18:01] 12件中
[18:03] 5件なんですよ
[18:05] で5件やって
[18:07] 省略マッチが一応
[18:08] 2件
[18:09] というところと
[18:10] あと7件が
[18:11] まだやってない
[18:12] というところ
[18:13] そこから
[18:14] おそらく7件くらい
[18:15] 持ってこれるんじゃないか
[18:16] というよりメデオです
[18:21] なので
[18:22] もともと結構
[18:23] 計画段階だと
[18:25] 面接実施
[18:27] 面接調整してから
[18:28] 面接実施
[18:29] で面接から
[18:30] 内定省略
[18:31] というところまでに
[18:32] 結構
[18:33] 何だろう
[18:35] パーセンテージ
[18:38] 見込んでいたんですけれども
[18:39] 今結構
[18:40] 面接すれば
[18:42] 以降と高い人を
[18:44] 面接に当てれば
[18:45] 結構高い角度で
[18:46] 内定をもらえるな
[18:47] というところに
[18:48] 今回実際に
[18:49] まだ今月を
[18:50] 落ちた人って
[18:52] 面接前への
[18:53] 事態は1件
[18:55] で不産用も
[18:56] 基本的には
[18:57] 1件ぐらいなので
[18:58] いい人さえ当てれば
[18:59] 大丈夫かな
[19:00] というところなんで
[19:01] ここが結構
[19:02] 高い数で
[19:03] 出てきている
[19:04] ですね
[19:05] 省略率も
[19:06] もともと50%ぐらいで
[19:07] 見込んでいたのが
[19:08] 今75%か
[19:09] 4名内定もらって
[19:10] 3名省略してくれているので
[19:12] 結構高い角度で
[19:13] 省略ができてきているので
[19:15] 内定を出してもらう
[19:16] 省略をもらう
[19:17] というところは
[19:19] ぶどまりが良くなっているかな
[19:21] ただやっぱり
[19:22] ここですね
[19:23] 旧人共取ってから
[19:24] 以下に面接調整して
[19:25] 面接まで持っていくか
[19:26] というところの
[19:27] ぶどまりが
[19:28] 悪い
[19:29] どっちかというと
[19:30] こっちよりも
[19:31] こっちが
[19:32] 恐らく理由としては
[19:33] 先月くらいまでは
[19:35] 結構名参だけで
[19:36] 姉姉さんという
[19:37] 外部の人から
[19:38] もらうというところは
[19:39] 結構多かったんですけれども
[19:41] やっぱり名参になってから
[19:42] 結構
[19:43] 行こうと高い人さえ
[19:44] ちゃんと当てていけば
[19:45] ちゃんとグリップしてくれる
[19:47] というところで
[19:48] 高くなってきているのが
[19:49] というところですね
[19:50] いいじゃないですか
[19:51] ただやっぱり
[19:52] ここの行こう度の
[19:53] 高い人を当てる
[19:54] というところも
[19:55] 結構なかなか
[19:56] しんどいな
[19:57] というところですね
[19:59] で
[20:01] 面接設定率の
[20:02] ぶどまりが悪い
[20:03] そうですね
[20:04] ほんとここですね
[20:05] 面接
[20:07] 日程確定までが
[20:09] 結構
[20:10] ここまでは
[20:11] 結構案内して
[20:12] 持っていけるんですけれども
[20:14] そこのぶどまりって
[20:15] 何倍で見つかるんですか
[20:16] 90%でいいですか
[20:17] 面接
[20:18] 強制までできれば
[20:19] 実施なんですけれども
[20:21] 面接を
[20:22] 強制するの
[20:23] ぶどまりって
[20:24] 90%アグレッジの
[20:25] ここがですね
[20:26] 確か
[20:27] 90%
[20:33] 入れてない
[20:52] 95%
[20:55] 95%ですね
[20:58] そこが
[20:59] いわゆる95%なのが
[21:00] リードタイムの問題なのか
[21:01] それのパーゼンテージが
[21:02] 低いのがどっちかみたい
[21:03] 例えば
[21:06] 2ヶ月先に
[21:07] 例えば
[21:08] 小山が
[21:09] やってたのって
[21:10] 1ヶ月
[21:11] 2ヶ月
[21:12] 3ヶ月で分けしたじゃないですか
[21:13] でもこれって
[21:14] 多分1ヶ月でしか
[21:15] やってないですよね
[21:16] 1ヶ月コンビニ
[21:17] そうですね
[21:18] 1ヶ月
[21:19] だから本来は
[21:20] ほんと細かくやるんだったら
[21:21] 今月
[21:22] 面接マーケットしたっけ
[21:23] メーターのメーター
[21:24] メーターのメーター
[21:25] メーターのメーター
[21:26] 74
[21:27] 74
[21:28] この74振り分けを
[21:29] 今までは
[21:30] 74件やったら
[21:31] 翌月74件の
[21:32] 調整で
[21:33] 95%でやってないですから
[21:34] じゃなくて
[21:35] そのうちの
[21:36] 50%が
[21:37] その月
[21:38] はい
[21:39] 30%が
[21:40] 翌月
[21:41] 20%が
[21:42] 3月コンビニ
[21:43] みたいな
[21:44] 50%
[21:45] 30%
[21:46] 10%
[21:47] で10%は
[21:48] もういなくなるみたいな
[21:49] そこの計算をすると
[21:50] 例えば
[21:51] 今月74件のうちの
[21:53] で
[21:54] 50%が来月
[21:55] じゃあ
[21:56] 残りは
[21:57] どうするか
[21:58] その前の前の土地の
[21:59] 30%が
[22:00] コンビニとなっていけないけど
[22:01] っていうのを
[22:02] 見ていくと
[22:03] ちょっと最初は
[22:04] 数字を置かないかもしれないかもしれないけど
[22:06] その
[22:07] 次の次
[22:09] 翌月と翌翌月の
[22:10] コンビニに
[22:11] 持っていけるじゃないですか
[22:12] はい
[22:13] たらうまいこと
[22:14] 計画
[22:15] 組みやすくなるのかな
[22:16] 一旦その理由タイムを
[22:17] どっかで
[22:18] 測れるといいかもしれないですね
[22:19] 理由タイム
[22:20] 一応
[22:21] 測るんです
[22:23] ただ
[22:24] その目標は
[22:25] まだ結構微妙なところで
[22:26] どれくらいですか
[22:27] いくくっていいなって
[22:28] しますか
[22:31] そうですね
[22:32] 例えば
[22:33] 先月やったって
[22:34] 絶対ないです
[22:35] 先月やった
[22:36] メンダンですか
[22:37] 先月
[22:38] やった
[22:39] メンダン数は
[22:40] メンさんのメンダンですか
[22:43] はい
[22:44] 54
[22:45] はい
[22:46] 54が
[22:47] 本来
[22:48] 今月
[22:49] 今月
[22:50] 実際54件中
[22:51] 何件くらい
[22:52] なんですか
[22:53] 実際に
[22:54] メンダン数選定
[22:55] いけるのが
[22:57] 今12
[22:59] 単純にすると24
[23:04] 30
[23:05] 30
[23:06] 54中30
[23:08] ですよね
[23:09] その残りの
[23:10] 24は
[23:11] また来月くらいになるのかね
[23:12] そうですね
[23:13] ということは
[23:14] そこを
[23:15] 噛みして
[23:16] 計画組んでいくのが
[23:17] 今後いいかもしれない
[23:18] なぜかそれは
[23:20] メンダン数を
[23:21] 増やすのも
[23:22] そうなんですけど
[23:23] メンダン数を
[23:24] 増やすと
[23:25] 同時に
[23:27] メンダン数を
[23:28] 増やしても
[23:29] 無理に
[23:30] 多いすぎて
[23:31] 取り除かす
[23:32] 可能性あるじゃないですか
[23:33] 厚いうちに
[23:34] 打てて
[23:35] になると思うんですけど
[23:36] なぜか
[23:37] 国内って
[23:38] メンマン組みても
[23:39] すぐすぐ
[23:40] 転職するって
[23:41] 思ってないこと
[23:52] 多いから
[23:53] 課題は
[23:54] 面接設定
[23:55] 面接設定
[23:56] 似たらする
[23:57] 面接設定と
[23:58] 面接に
[23:59] この面接
[24:00] この
[24:01] こっち
[24:03] この後ろの
[24:05] この前の方
[24:06] いかに
[24:07] 改善させていくか
[24:08] ということですね
[24:09] 求人票を取ってから
[24:10] 面談者を当てて
[24:13] 面接を挑戦していく
[24:14] 面接自身
[24:16] 確定させる
[24:17] というところです
[24:22] 対策は何ですか
[24:25] 求人票については
[24:27] もう一者すれば
[24:28] アポを取っていくしか
[24:29] ないのかな
[24:30] というところです
[24:31] でも今
[24:32] 川上さんの中では
[24:33] 一生懸命
[24:34] アポを取ったわけじゃないですか
[24:35] アポというか
[24:36] あれですよね
[24:37] あれですよ
[24:38] 問題は
[24:39] 前の方って言った
[24:40] 面談設定が
[24:42] できてないということですよね
[24:43] そうです
[24:44] 面接設定
[24:45] 面接設定を
[24:47] 今遅れている理由
[24:48] というのは
[24:49] 何が遅れているのですか
[24:53] 一つは
[24:55] 企業に
[24:56] 連絡してから
[24:58] 企業に送った後に
[25:01] 面接日が来ない
[25:07] のが
[25:08] 結構多い
[25:09] なので
[25:10] 北東基島さんと
[25:11] メインさんで
[25:13] まだですか
[25:14] みたいな
[25:15] メインさんのことで
[25:16] 北東基島さんで
[25:17] お祝いするんだけれども
[25:18] 結構角度が
[25:19] 高いなと思っていた
[25:20] 企業から
[25:21] 結構来ない
[25:24] なので
[25:25] この間も
[25:26] 7名ぐらい
[25:27] 採用できますよ
[25:28] 結構角度が
[25:29] 高いですよ
[25:30] って言ってたところが
[25:31] 先週
[25:32] ずっとおかけたけど
[25:33] 結局来ない
[25:37] 4、5回
[25:38] 電話したんですけど
[25:39] 今いないです
[25:40] 今いないです
[25:41] 結局
[25:42] 携帯が
[25:43] 貰えなかったらしいんですよ
[25:45] ちょっと繋がらなくて
[25:47] そこが結構
[25:48] いわゆる
[25:49] 企業が取れてない
[25:50] 結論解決
[25:51] それ
[25:52] 北東基島さんは話したので
[25:53] そこが
[25:54] 北東基島の方で
[25:55] 改善する
[25:56] それ以外に
[25:59] 何がありますか
[26:00] そこがないので
[26:02] メインさんも
[26:04] 良い旧人が
[26:05] 紹介できない
[26:06] という風に
[26:07] 言っていて
[26:08] 紹介しければ
[26:09] ないんですけれども
[26:10] ここについては
[26:11] 良い旧人ばかりではないので
[26:13] いかに
[26:14] 普通の
[26:15] 普通の旧人を
[26:16] 魅力的に伝えて
[26:18] そこに持っていくか
[26:19] みたいな
[26:20] シーですね
[26:21] そう
[26:22] なので
[26:23] どうしても
[26:24] 見た数字だけ
[26:25] 特定よりしかないですけど
[26:26] 旧よだけとか
[26:27] そこしても
[26:28] 見てこないのを
[26:29] いかに
[26:30] ここって実は
[26:31] みたいな
[26:32] 良い企業で
[26:33] というところが
[26:34] ちょっと
[26:35] 外国人の方が
[26:36] なかなか難しい
[26:37] というところですね
[26:38] ここは
[26:39] なので
[26:40] メインさんの子でも
[26:42] 初めに
[26:44] 旧人で紹介するのは
[26:45] 1個とか
[26:46] 2個ぐらいにしておいて
[26:48] あとは
[26:49] その人の希望に合わせて
[26:50] どう当てていくか
[26:51] というところは
[26:52] ミーティングして決めよう
[26:53] みたいな
[26:55] メインさんだけでも
[26:56] どうしても
[26:57] やっぱり30、40、90のところ
[26:58] その場だと
[26:59] 紹介しきるな
[27:01] っていうところですね
[27:02] あとは
[27:03] これ
[27:04] どうなのかな
[27:05] って
